"","title","company","city","organization","size","type","experience1","degree","size","minimumpay","maximumpay","logmeanpay","experience2","R","SPSS","Excel","Python","MATLAB","Java","SQL","SAS","Stata","EViews","Spark","Hadoop"
"4012","数据处理助理/市场研究数据助理","上海天会皓闻信息科技有限公司","上海","民营公司","50-150人","互联网/电子商务",1,"中专","无",3000,4499,8.22937777674144,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"4013","现货原油电话销售无责底薪4000双休包住宿","洛阳纳贤电子科技有限公司","上海","民营公司","1000-5000人","金融/投资/证券",0,"无","招聘若干人",4500,5999,8.565888112955,"无经验要求",0,0,0,0,0,0,0,0,0,0,0,0
"4014","电商专员","上海程新商贸有限公司","上海","外资","150-500人","批发/零售",2,"大专","无",5000,6999,8.69943141140444,"1-2年",0,0,1,0,0,0,0,0,0,0,0,0
"4015","网络推广主管","泊思地（上海）教育培训有限公司","上海","民营公司","50-150人","教育/培训/院校",6,"大专","无",8000,NA,NA,"5-6年",0,0,0,0,0,0,0,0,0,0,0,0
"4016","商务渠道开发","上海保保网络科技有限公司","上海","民营公司","150-500人","互联网/电子商务",3,"大专","无",10000,20000,9.61580548008435,"3-4年",0,0,0,0,0,0,0,0,0,0,0,0
"4017","研发质量工程师","上海欣丰电子有限公司","上海","国企","150-500人","电子技术/半导体/集成电路",6,"大专","无",8000,12000,9.21034037197618,"5-6年",0,0,0,0,0,0,0,0,0,0,0,0
"4018","手机游戏策划","上海乐航网络科技有限公司","上海","民营公司","少于50人","网络游戏",2,"本科","无",10000,14999,9.43344392249037,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"4019","急聘实习生淘宝店铺推广员","上海旅烨网络科技有限公司","上海","民营公司","150-500人","互联网/电子商务",0,"大专","无",3000,4499,8.22937777674144,"无经验要求",0,0,0,0,0,0,0,0,0,0,0,0
"4020","平台运营专员（主管）","上海恺英网络科技有限公司","上海","上市公司","500-1000人","网络游戏",0,"本科","招聘若干人",8000,12000,9.21034037197618,"无经验要求",0,0,0,0,0,0,0,0,0,0,0,0
"4021","天猫运营/淘宝运营/天猫店长/淘宝店长","上海麦萌实业有限公司","上海","民营公司","少于50人","互联网/电子商务",2,"高中","无",4500,6000,8.56598335558567,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"4022","运营经理","贝泰妮集团","上海","合资","1000-5000人","制药/生物工程",0,"无","招聘1人",NA,NA,NA,"无经验要求",0,0,0,0,0,0,0,0,0,0,0,0
"4023","教务助理/教务人员","鼓动商贸（上海）有限公司","上海","外资","50-150人","教育/培训/院校",2,"大专","招聘若干人",4500,5999,8.565888112955,"1-2年",0,0,1,0,0,0,0,0,0,0,0,0
"4024","SEO专员","上海通乾投资股份有限公司","上海","民营公司","50-150人","金融/投资/证券",2,"大专","无",4500,5999,8.565888112955,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"4025","数据库管理员","上海高欣计算机系统有限公司","上海","民营公司","150-500人","计算机软件",2,"本科","招聘1人",8000,15000,9.35010231435134,"1-2年",0,0,0,0,0,0,0,0,0,0,0,1
"4026","用户运营","上海投投金融信息服务有限公司","上海","民营公司","50-150人","金融/投资/证券",2,"本科","招聘1人",5000,8000,8.77955745588373,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"4027","微信公众号运营","上海妙缘网络科技有限公司","上海","民营公司","50-150人","互联网/电子商务",0,"大专","招聘3人",3500,7000,8.56598335558567,"无经验要求",0,0,0,0,0,0,0,0,0,0,0,0
"4028","海外广告投放","上海炽乐网络科技有限公司","上海","民营公司","50-150人","网络游戏",1,"本科","无",7000,15000,9.30565055178051,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"4029","网络营销","上海洁斐然环境技术有限公司","上海","民营公司","少于50人","医疗设备/器械",3,"大专","无",4500,5999,8.565888112955,"3-4年",0,0,0,0,0,0,0,0,0,0,0,0
"4030","大数据建模工程师","上海凭安网络科技有限公司","上海","民营公司","50-150人","互联网/电子商务",2,"本科","无",20000,30000,10.1266311038503,"1-2年",1,0,0,1,0,0,1,1,0,0,0,0
"4031","高级/资深Java研发工程师","铂略企业管理咨询（上海）有限公司","上海","民营公司","150-500人","专业服务(咨询、人力资源、财会)",3,"大专","无",12000,15000,9.51044496442652,"3-4年",0,0,0,0,0,0,0,0,0,0,0,0
"4032","游戏运营经理","武汉盛久网络技术有限公司上海分公司","上海","民营公司","少于50人","计算机软件",6,"无","招聘1人",12000,18000,9.61580548008435,"5-6年",0,0,0,0,0,0,0,0,0,0,0,0
"4033","会员管理经理","上海新三体企业发展有限公司","上海","民营公司","50-150人","金融/投资/证券",3,"本科","招聘1人",6000,7999,8.85359399691488,"3-4年",0,0,0,0,0,0,0,0,0,0,0,0
"4034","仓储经理","蔓楼兰中式轻奢品牌","上海","民营公司","150-500人","服装/纺织/皮革",6,"大专","无",8000,9999,9.10492429921953,"5-6年",0,0,0,0,0,0,0,0,0,0,0,0
"4035","售前顾问","上海威士顿信息技术股份有限公司","上海","民营公司","150-500人","计算机软件",3,"本科","无",10000,14999,9.43344392249037,"3-4年",0,0,0,0,0,0,0,0,0,0,0,0
"4036","新媒体运营专员（月薪5500起）","上海靖琪食品有限公司","上海","合资","500-1000人","专业服务(咨询、人力资源、财会)",1,"大专","招聘若干人",4500,5999,8.565888112955,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"4037","女装 服装买手","上海磊岩信息科技有限公司","上海","民营公司","少于50人","贸易/进出口",0,"大专","招聘若干人",6000,7999,8.85359399691488,"无经验要求",0,0,0,0,0,0,0,0,0,0,0,0
"4038","酒店店长","上海东苑房地产开发（集团）有限公司","上海","民营公司","150-500人","房地产",0,"无","招聘1人",8333.33333333333,12500,9.25116236649644,"无经验要求",0,0,0,0,0,0,0,0,0,0,0,0
"4039","淘宝客服主管","江苏赛莱雅工艺服饰用品有限公司","上海","合资","150-500人","服装/纺织/皮革",0,"大专","招聘1人",6000,7999,8.85359399691488,"无经验要求",0,0,0,0,0,0,0,0,0,0,0,0
"4040","产品总监","上海金润二当家供应链管理有限公司","上海","合资","50-150人","金融/投资/证券",2,"本科","招聘1人",15000,19999,9.76992758807486,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"4041","互联网运营经理","易招标-互联网招投标的领导者","上海","民营公司","150-500人","互联网/电子商务",2,"本科","无",15000,19999,9.76992758807486,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"4042","产品总监","金润商业保理（上海）有限公司","上海","合资","50-150人","金融/投资/证券",2,"本科","招聘1人",15000,19999,9.76992758807486,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"4043","人事主管","上海全人生物科技有限公司","上海","民营公司","150-500人","制药/生物工程",3,"大专","无",8000,9999,9.10492429921953,"3-4年",0,0,0,0,0,0,0,0,0,0,0,0
"4044","外贸电商业务员","上海边光实业有限公司","上海","民营公司","150-500人","多元化业务集团公司",0,"无","招聘若干人",4500,5999,8.565888112955,"无经验要求",0,0,0,0,0,0,0,0,0,0,0,0
"4045","风控管理专员","上海大律金融信息科技发展有限公司","上海","民营公司","少于50人","金融/投资/证券",3,"本科","无",3500,5000,8.35467426191846,"3-4年",0,0,0,0,0,0,0,0,0,0,0,0
"4046","网络运营专员","上海灵敏包装材料有限公司","上海","民营公司","50-150人","印刷/包装/造纸",1,"大专","无",6000,7999,8.85359399691488,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"4047","JAVA软件工程师","燕梭金融信息科技（上海）有限公司","上海","民营公司","50-150人","计算机软件",1,"本科","无",6000,10000,8.98719682066197,"1-2年",0,0,0,0,0,1,0,0,0,0,0,0
"4048","技术研发主管","昂立教育集团智立方中学生vip学习中心","上海","上市公司","1000-5000人","教育/培训/院校",0,"无","招聘1人",15000,20000,9.76995615991161,"无经验要求",0,0,0,0,0,0,1,0,0,0,0,0
"4049","文案策划专员","昂立教育集团新课程事业部","上海","上市公司","1000-5000人","教育/培训/院校",1,"本科","无",4500,5999,8.565888112955,"1-2年",0,0,1,0,0,0,0,0,0,0,0,0
"4050","维修工程师","上海迅时通信设备有限公司","上海","外资","50-150人","通信/电信/网络设备",3,"大专","无",3000,5000,8.29404964010203,"3-4年",0,0,0,0,0,0,0,0,0,0,0,0
"4051","天猫运营专员","上海圆邦时装有限公司","上海","民营公司","150-500人","服装/纺织/皮革",2,"无","招聘1人",5000,6666.66666666667,8.6713438712435,"1-2年",0,0,1,0,0,0,0,0,0,0,0,0
"4052","操盘手助理","上海德释文化传播有限公司","上海","民营公司","少于50人","影视/媒体/艺术/文化传播",0,"无","招聘2人",4000,8000,8.69951474821019,"无经验要求",0,0,0,0,0,0,0,0,0,0,0,0
"4053","总账会计","浙江快发科技有限公司","上海","民营公司","少于50人","生活服务",0,"无","招聘1人",6500,8500,8.9226582995244,"无经验要求",0,0,1,0,0,0,0,0,0,0,0,0
"4054","急聘电话客服专员（无销售性质，无夜班）","上海盛大汽车服务有限公司","上海","上市公司","1000-5000人","汽车及零配件",1,"大专","无",6000,7999,8.85359399691488,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"4055","帝幔商品管理岗","上海剪刀石头布家居实业有限公司","上海","民营公司","1000-5000人","批发/零售",2,"大专","无",NA,NA,NA,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"4056","电子商务","上海羽和新材料有限公司","上海","民营公司","少于50人","原材料和加工",3,"大专","无",4500,5999,8.565888112955,"3-4年",0,0,0,0,0,0,0,0,0,0,0,0
"4057","Clinical Data Associate","美考伯医药信息咨询服务（上海）有限公司","上海","外资","少于50人","制药/生物工程",1,"本科","无",5000,10000,8.9226582995244,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"4058","采购计划员","易尔拓工具（上海）有限公司","上海","外资","50-150人","机械/设备/重工",0,"无","招聘1人",3500,4500,8.29404964010203,"无经验要求",0,0,1,0,0,0,0,0,0,0,0,0
"4059","副总裁助理","上海百斯特能源发展有限公司","上海","外资","500-1000人","石油/化工/矿产/地质",1,"本科","无",8000,12000,9.21034037197618,"1-2年",0,0,1,0,0,0,0,0,0,0,0,0
"4060","网络营销","上海楼兰网络科技有限公司","上海","民营公司","少于50人","互联网/电子商务",0,"大专","招聘2人",6000,7999,8.85359399691488,"无经验要求",0,0,0,0,0,0,0,0,0,0,0,0
"4061","网店运营","上海诺之嘉医疗器械有限公司","上海","民营公司","50-150人","医疗设备/器械",1,"大专","招聘若干人",6000,7999,8.85359399691488,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"4062","财务助理","上海奇乎电子商务有限公司","上海","民营公司","少于50人","互联网/电子商务",1,"大专","招聘1人",3500,4000,8.22951111896446,"1-2年",0,0,1,0,0,0,0,0,0,0,0,0
"4063","天猫店长","上海比迪工业铝型材配件有限公司","上海","民营公司","50-150人","原材料和加工",2,"中专","无",6000,7000,8.77955745588373,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"4064","监控经理","南方银谷科技有限公司","上海","民营公司","150-500人","通信/电信/网络设备",1,"无","招聘1人",10000,14999,9.43344392249037,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"4065","理财产品客服","中智资产管理有限公司","上海","国企","少于50人","金融/投资/证券",1,"本科","无",4000,6000,8.51719319141624,"1-2年",0,0,1,0,0,0,0,0,0,0,0,0
"4066","前台接待/总机/接待生","上海强平机器人科技有限公司","上海","合资","50-150人","教育/培训/院校",1,"大专","无",3000,5000,8.29404964010203,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"4067","投行产品经理","资民（上海）企业信用征信有限公司","上海","合资","1000-5000人","金融/投资/证券",3,"本科","招聘1人",20000,24999,10.0212483657234,"3-4年",0,0,0,0,0,0,0,0,0,0,0,0
"4068","天猫运营助理","上海恩贝氏化妆品有限公司","上海","民营公司","50-150人","快速消费品(食品、饮料、化妆品)",1,"大专","无",3000,4499,8.22937777674144,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"4069","SEM优化经理/主管-上海","紫博蓝网络科技（北京）股份有限公司上海分公司","上海","上市公司","150-500人","互联网/电子商务",3,"本科","招聘1人",10000,14999,9.43344392249037,"3-4年",0,0,1,0,0,0,0,0,0,0,0,0
"4070","淘宝运营/网店店长","上海沐家网络科技有限公司","上海","民营公司","少于50人","互联网/电子商务",1,"大专","无",8000,9999,9.10492429921953,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"4071","交互设计师","前涌金融信息服务（上海）有限公司","上海","民营公司","少于50人","金融/投资/证券",2,"本科","招聘1人",8000,20000,9.5468126085974,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"4072","新媒体运营专员","上海创蓝文化传播有限公司","上海","民营公司","50-150人","互联网/电子商务",2,"大专","招聘1人",6000,9000,8.9226582995244,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"4073","华东区零售销售经理","上海弗欧厨房用品有限公司","上海","合资","150-500人","批发/零售",3,"本科","无",10000,14999,9.43344392249037,"3-4年",0,0,0,0,0,0,0,0,0,0,0,0
"4074","市场专员","上海名士汇健康咨询有限公司","上海","民营公司","少于50人","医疗/护理/卫生",3,"大专","无",5000,6000,8.61250337122056,"3-4年",0,0,0,0,0,0,0,0,0,0,0,0
"4075","服务工程师 做五休二160912","上海航傲信息科技有限公司","上海","合资","150-500人","计算机软件",0,"大专","招聘20人",6000,7999,8.85359399691488,"无经验要求",0,0,0,0,0,0,1,0,0,0,0,0
"4076","造价工程师","上海浦东路桥建设股份有限公司","上海","国企","150-500人","建筑/建材/工程",3,"大专","无",NA,NA,NA,"3-4年",0,0,0,0,0,0,0,0,0,0,0,0
"4077","线上推广主管","上海穆远金融信息服务有限公司","上海","民营公司","150-500人","金融/投资/证券",3,"无","招聘1人",8000,12000,9.21034037197618,"3-4年",0,0,0,0,0,0,0,0,0,0,0,0
"4078","电商运营/天猫淘宝店长/京东运营/推广主管/专员 (职位编号：107)","上海译宝信息科技发展有限公司","上海","民营公司","50-150人","互联网/电子商务",1,"大专","无",4500,5999,8.565888112955,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"4079","产品专员","中康中卫（上海）生物科技有限公司","上海","民营公司","少于50人","医疗设备/器械",1,"本科","无",6000,7999,8.85359399691488,"1-2年",0,0,1,0,0,0,0,0,0,0,0,0
"4080","基金研究员","上海宣和资产管理有限公司","上海","民营公司","50-150人","金融/投资/证券",2,"硕士","无",8000,15000,9.35010231435134,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"4081","营销专员  底薪+提成8000以上  包住宿+法定节假日","香港诺嘉国际集团上海浦东运营中心","上海","民营公司","50-150人","贸易/进出口",0,"大专","招聘15人",5000,NA,NA,"无经验要求",0,0,0,0,0,0,0,0,0,0,0,0
"4082","财务总监","Y+瑜伽（新天地会所）","上海","外资","50-150人","娱乐/休闲/体育",6,"本科","招聘1人",30000,39999,10.4630890546552,"5-6年",0,0,0,0,0,0,0,0,0,0,0,0
"4083","速卖通（AliExpress）运营经理","上海讯瑞文化传播有限公司","上海","民营公司","少于50人","互联网/电子商务",3,"无","招聘2人",4500,5999,8.565888112955,"3-4年",0,0,0,0,0,0,0,0,0,0,0,0
"4084","报表专员","上海微赞电子商务有限公司","上海","民营公司","50-150人","互联网/电子商务",1,"大专","无",3500,4500,8.29404964010203,"1-2年",0,0,1,0,0,0,0,0,0,0,0,0
"4085","文案策划","布鲁斯特墙纸国际贸易（上海）有限公司","上海","外资","50-150人","贸易/进出口",1,"本科","无",3000,4499,8.22937777674144,"1-2年",0,0,1,0,0,0,0,0,0,0,0,0
"4086","活动策划","上海壮铄网络科技有限公司","上海","合资","50-150人","互联网/电子商务",2,"大专","无",5000,10000,8.9226582995244,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"4087","手游运营","江苏甲子网络科技股份有限公司上海分公司","上海","国企","50-150人","网络游戏",0,"无","招聘1人",4000,7000,8.61250337122056,"无经验要求",0,0,0,0,0,0,0,0,0,0,0,0
"4088","投行部项目经理","巨眼投资管理（上海）有限公司","上海","民营公司","50-150人","金融/投资/证券",0,"本科","招聘若干人",8000,15000,9.35010231435134,"无经验要求",0,0,0,0,0,0,0,0,0,0,0,0
